Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
392,Merlin Röhl,de GER,"MF,FW",Freiburg,21,2002,24,17,1477,16.4,2,4,6,2,0,0,3,1,0.12,0.24,0.37,0.12,0.37,bundesliga,2023-2024
393,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
394,Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,bundesliga,2023-2024
395,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,30,1993,23,8,752,8.4,0,1,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,bundesliga,2023-2024
396,Fabian Rüdlin,de GER,MF,Freiburg,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
397,Julian Ryerson,no NOR,DF,Dortmund,25,1997,21,20,1767,19.6,4,1,5,4,0,0,3,0,0.2,0.05,0.25,0.2,0.25,bundesliga,2023-2024
398,Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
399,Marcel Sabitzer,at AUT,MF,Dortmund,29,1994,25,23,1961,21.8,4,3,7,3,1,1,3,1,0.18,0.14,0.32,0.14,0.28,bundesliga,2023-2024
400,Roland Sallai,hu HUN,"MF,FW",Freiburg,26,1997,27,22,1840,20.4,3,2,5,3,0,1,6,0,0.15,0.1,0.24,0.15,0.24,bundesliga,2023-2024
401,Diadie Samassékou,ml MLI,MF,Hoffenheim,27,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
402,Jadon Sancho,eng ENG,"MF,FW",Dortmund,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,bundesliga,2023-2024
403,Leroy Sané,de GER,MF,Bayern Munich,27,1996,27,25,2137,23.7,8,11,19,8,0,0,4,0,0.34,0.46,0.8,0.34,0.8,bundesliga,2023-2024
404,Amin Sarr,se SWE,"MF,FW",Wolfsburg,22,2001,14,2,386,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
405,Bouna Sarr,sn SEN,DF,Bayern Munich,31,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
406,Joe Scally,us USA,"DF,MF",Gladbach,20,2002,31,25,2236,24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.2,0.04,0.2,bundesliga,2023-2024
407,András Schäfer,hu HUN,MF,Union Berlin,24,1999,20,14,1214,13.5,1,2,3,1,0,0,1,1,0.07,0.15,0.22,0.07,0.22,bundesliga,2023-2024
408,Patrik Schick,cz CZE,FW,Leverkusen,27,1996,20,12,1063,11.8,7,0,7,6,1,1,1,0,0.59,0.0,0.59,0.51,0.51,bundesliga,2023-2024
409,Stefan Schimmer,de GER,FW,Heidenheim,29,1994,16,0,153,1.7,0,1,1,0,0,0,0,0,0.0,0.59,0.59,0.0,0.59,bundesliga,2023-2024
410,Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,29,29,2477,27.5,0,5,5,0,0,0,7,0,0.0,0.18,0.18,0.0,0.18,bundesliga,2023-2024
411,Keven Schlotterbeck,de GER,DF,Bochum,26,1997,27,24,2185,24.3,5,1,6,5,0,0,9,0,0.21,0.04,0.25,0.21,0.25,bundesliga,2023-2024
412,Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,33,32,2859,31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,bundesliga,2023-2024
413,Romano Schmid,at AUT,"MF,FW",Werder Bremen,23,2000,33,30,2601,28.9,4,6,10,4,0,0,5,0,0.14,0.21,0.35,0.14,0.35,bundesliga,2023-2024
414,Kenneth Schmidt,de GER,DF,Freiburg,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
415,Benno Schmitz,de GER,DF,Köln,28,1994,22,13,1155,12.8,0,1,1,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2023-2024
416,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
417,Jan Schöppner,de GER,MF,Heidenheim,24,1999,26,23,1998,22.2,2,2,4,2,0,0,3,0,0.09,0.09,0.18,0.09,0.18,bundesliga,2023-2024
418,Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
419,Marvin Schwäbe,de GER,GK,Köln,28,1995,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
420,Alexander Schwolow,de GER,GK,Union Berlin,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
421,Nicolas Seiwald,at AUT,MF,RB Leipzig,22,2001,21,6,718,8.0,0,2,2,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,bundesliga,2023-2024
422,Davie Selke,de GER,FW,Köln,28,1995,19,16,1265,14.1,6,0,6,6,0,0,3,0,0.43,0.0,0.43,0.43,0.43,bundesliga,2023-2024
423,Benjamin Šeško,si SVN,FW,RB Leipzig,20,2003,31,17,1526,17.0,14,2,16,14,0,0,0,0,0.83,0.12,0.94,0.83,0.94,bundesliga,2023-2024
424,Kevin Sessa,de GER,MF,Heidenheim,23,2000,30,7,1011,11.2,3,0,3,3,0,0,1,0,0.27,0.0,0.27,0.27,0.27,bundesliga,2023-2024
425,Aaron Seydel,de GER,FW,Darmstadt 98,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,bundesliga,2023-2024
426,Tim Siersleben,de GER,DF,Heidenheim,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
427,Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.0,0.05,0.05,0.0,0.05,bundesliga,2023-2024
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23,2000,32,23,2138,23.8,2,3,5,2,0,0,8,0,0.08,0.13,0.21,0.08,0.21,bundesliga,2023-2024
429,Xavi Simons,nl NED,MF,RB Leipzig,20,2003,32,32,2653,29.5,8,11,19,7,1,2,11,1,0.27,0.37,0.64,0.24,0.61,bundesliga,2023-2024
430,Tim Skarke,de GER,"FW,MF",Darmstadt 98,26,1996,30,29,2404,26.7,8,0,8,8,0,0,7,0,0.3,0.0,0.3,0.3,0.3,bundesliga,2023-2024
431,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,28,1995,27,24,2168,24.1,2,2,4,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,bundesliga,2023-2024
432,Robert Skov,dk DEN,MF,Hoffenheim,27,1996,25,14,1260,14.0,3,4,7,3,0,0,2,0,0.21,0.29,0.5,0.21,0.5,bundesliga,2023-2024
433,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,22,2000,11,3,347,3.9,1,0,1,1,0,0,0,0,0.26,0.0,0.26,0.26,0.26,bundesliga,2023-2024
434,Danilo Soares,br BRA,MF,Bochum,31,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
435,Borna Sosa,hr CRO,"DF,MF",Stuttgart,25,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
436,Anton Stach,de GER,MF,Hoffenheim,24,1998,31,26,2321,25.8,2,3,5,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,bundesliga,2023-2024
437,Anton Stach,de GER,MF,Mainz 05,24,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
438,Jens Stage,dk DEN,MF,Werder Bremen,26,1996,30,26,2327,25.9,3,1,4,3,0,0,5,1,0.12,0.04,0.15,0.12,0.15,bundesliga,2023-2024
439,Josip Stanišić,hr CRO,"DF,MF",Leverkusen,23,2000,20,13,1261,14.0,3,1,4,3,0,0,3,0,0.21,0.07,0.29,0.21,0.29,bundesliga,2023-2024
440,Niklas Stark,de GER,DF,Werder Bremen,28,1995,17,12,1088,12.1,2,0,2,2,0,0,4,0,0.17,0.0,0.17,0.17,0.17,bundesliga,2023-2024
441,Pascal Stenzel,de GER,DF,Stuttgart,27,1996,23,14,1064,11.8,0,5,5,0,0,0,3,1,0.0,0.42,0.42,0.0,0.42,bundesliga,2023-2024
442,Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,bundesliga,2023-2024
443,Angelo Stiller,de GER,MF,Hoffenheim,22,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
444,Angelo Stiller,de GER,MF,Stuttgart,22,2001,31,30,2694,29.9,1,5,6,1,0,0,5,0,0.03,0.17,0.2,0.03,0.2,bundesliga,2023-2024
445,Kevin Stöger,at AUT,MF,Bochum,29,1993,32,32,2668,29.6,7,10,17,3,4,4,8,0,0.24,0.34,0.57,0.1,0.44,bundesliga,2023-2024
446,Filip Stojilković,ch SUI,FW,Darmstadt 98,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
447,Niklas Süle,de GER,DF,Dortmund,27,1995,23,14,1514,16.8,1,0,1,1,0,0,0,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2023-2024
448,Mattias Svanberg,se SWE,MF,Wolfsburg,24,1999,25,20,1715,19.1,1,3,4,1,0,0,8,0,0.05,0.16,0.21,0.05,0.21,bundesliga,2023-2024
449,Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,4,4,288,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
450,Attila Szalai,hu HUN,"DF,MF",Freiburg,25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
451,Jonathan Tah,de GER,DF,Leverkusen,27,1996,31,30,2631,29.2,4,1,5,4,0,0,6,0,0.14,0.03,0.17,0.14,0.17,bundesliga,2023-2024
452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,28,23,2087,23.2,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2023-2024
453,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,18,2005,30,6,1050,11.7,7,5,12,7,0,0,2,0,0.6,0.43,1.03,0.6,1.03,bundesliga,2023-2024
454,Nathan Tella,ng NGA,MF,Leverkusen,24,1999,24,8,819,9.1,5,2,7,5,0,0,2,0,0.55,0.22,0.77,0.55,0.77,bundesliga,2023-2024
455,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36,1987,25,14,1259,14.0,0,1,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,bundesliga,2023-2024
456,Jan Thielmann,de GER,"FW,MF",Köln,21,2002,22,20,1579,17.5,1,0,1,1,0,0,4,1,0.06,0.0,0.06,0.06,0.06,bundesliga,2023-2024
457,Denis Thomalla,de GER,MF,Heidenheim,30,1992,21,3,446,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
458,Phillip Tietz,de GER,FW,Augsburg,26,1997,34,31,2382,26.5,8,4,12,8,0,0,1,0,0.3,0.15,0.45,0.3,0.45,bundesliga,2023-2024
459,Steffen Tigges,de GER,FW,Köln,25,1998,25,6,727,8.1,3,0,3,3,0,0,0,0,0.37,0.0,0.37,0.37,0.37,bundesliga,2023-2024
460,Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.0,0.18,0.18,0.0,0.18,bundesliga,2023-2024
461,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21,2002,26,11,1032,11.5,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,bundesliga,2023-2024
462,Fabio Torsiello,it ITA,FW,Darmstadt 98,18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
463,Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,23,18,1572,17.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
464,Omar Traoré,de GER,DF,Heidenheim,25,1998,31,29,2472,27.5,0,2,2,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,bundesliga,2023-2024
465,Kevin Trapp,de GER,GK,Eintracht Frankfurt,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
466,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,36,1987,26,19,1646,18.3,0,2,2,0,0,0,2,1,0.0,0.11,0.11,0.0,0.11,bundesliga,2023-2024
467,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,24,1999,30,30,2600,28.9,1,2,3,1,0,0,3,2,0.03,0.07,0.1,0.03,0.1,bundesliga,2023-2024
468,Lukas Ullrich,de GER,DF,Gladbach,19,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
469,Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
470,Deniz Undav,de GER,"FW,MF",Stuttgart,27,1996,30,23,2089,23.2,18,10,28,18,0,1,5,0,0.78,0.43,1.21,0.78,1.21,bundesliga,2023-2024
471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24,1998,25,19,1762,19.6,1,0,1,1,0,0,3,1,0.05,0.0,0.05,0.05,0.05,bundesliga,2023-2024
472,Mark Uth,de GER,"MF,FW",Köln,31,1991,11,3,373,4.1,0,1,1,0,0,0,2,0,0.0,0.24,0.24,0.0,0.24,bundesliga,2023-2024
473,Josha Vagnoman,de GER,"MF,DF",Stuttgart,22,2000,18,12,1183,13.1,2,2,4,2,0,0,2,0,0.15,0.15,0.3,0.15,0.3,bundesliga,2023-2024
474,Ruben Vargas,ch SUI,"MF,FW",Augsburg,24,1998,31,25,1962,21.8,4,5,9,4,0,0,3,0,0.18,0.23,0.41,0.18,0.41,bundesliga,2023-2024
475,Miloš Veljković,rs SRB,DF,Werder Bremen,27,1995,23,21,1920,21.3,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,bundesliga,2023-2024
476,Yorbe Vertessen,be BEL,"FW,MF",Union Berlin,22,2001,13,7,593,6.6,3,2,5,3,0,0,1,0,0.46,0.3,0.76,0.46,0.76,bundesliga,2023-2024
477,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,19,2003,26,16,1374,15.3,4,1,5,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33,bundesliga,2023-2024
478,Kevin Vogt,de GER,DF,Hoffenheim,31,1991,16,14,1319,14.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
479,Kevin Vogt,de GER,DF,Union Berlin,31,1991,16,16,1323,14.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
480,Kevin Volland,de GER,"FW,MF",Union Berlin,31,1992,26,17,1345,14.9,3,4,7,1,2,3,3,2,0.2,0.27,0.47,0.07,0.33,bundesliga,2023-2024
481,Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,24,12,1153,12.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
482,Luca Waldschmidt,de GER,MF,Köln,27,1996,22,14,1146,12.7,3,0,3,3,0,1,0,0,0.24,0.0,0.24,0.24,0.24,bundesliga,2023-2024
483,Kjell-Arik Wätjen,de GER,MF,Dortmund,17,2006,2,1,105,1.2,0,1,1,0,0,0,0,0,0.0,0.86,0.86,0.0,0.86,bundesliga,2023-2024
484,Wout Weghorst,nl NED,FW,Hoffenheim,30,1992,28,24,1977,22.0,7,3,10,6,1,1,4,0,0.32,0.14,0.46,0.27,0.41,bundesliga,2023-2024
485,Julian Weigl,de GER,MF,Gladbach,27,1995,31,31,2764,30.7,2,3,5,0,2,2,10,0,0.07,0.1,0.16,0.0,0.1,bundesliga,2023-2024
486,Nelson Weiper,de GER,FW,Mainz 05,18,2005,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
487,Mitchell Weiser,de GER,MF,Werder Bremen,29,1994,30,30,2636,29.3,3,7,10,3,0,0,5,0,0.1,0.24,0.34,0.1,0.34,bundesliga,2023-2024
488,Noah Weißhaupt,de GER,MF,Freiburg,21,2001,24,6,759,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,bundesliga,2023-2024
489,Timo Werner,de GER,"MF,FW",RB Leipzig,27,1996,8,2,207,2.3,2,0,2,1,1,1,0,0,0.87,0.0,0.87,0.43,0.43,bundesliga,2023-2024
490,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,30,1993,20,13,1242,13.8,1,3,4,1,0,0,4,0,0.07,0.22,0.29,0.07,0.29,bundesliga,2023-2024
491,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,22,2001,14,8,589,6.5,2,0,2,2,0,0,3,1,0.31,0.0,0.31,0.31,0.31,bundesliga,2023-2024
492,Jonas Wind,dk DEN,FW,Wolfsburg,24,1999,34,31,2651,29.5,11,7,18,11,0,1,3,0,0.37,0.24,0.61,0.37,0.61,bundesliga,2023-2024
493,Florian Wirtz,de GER,MF,Leverkusen,20,2003,32,26,2372,26.4,11,11,22,10,1,1,3,0,0.42,0.42,0.83,0.38,0.8,bundesliga,2023-2024
494,Maximilian Wittek,de GER,"MF,DF",Bochum,27,1995,21,13,1070,11.9,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34,bundesliga,2023-2024
495,Maximilian Wöber,at AUT,DF,Gladbach,25,1998,25,24,2066,23.0,2,3,5,2,0,0,4,1,0.09,0.13,0.22,0.09,0.22,bundesliga,2023-2024
496,Marius Wolf,de GER,DF,Dortmund,28,1995,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2023-2024
497,Nick Woltemade,de GER,"FW,MF",Werder Bremen,21,2002,30,12,1189,13.2,2,0,2,2,0,0,1,0,0.15,0.0,0.15,0.15,0.15,bundesliga,2023-2024
498,Jeong Woo-yeong,kr KOR,MF,Stuttgart,23,1999,26,5,633,7.0,2,3,5,2,0,0,1,0,0.28,0.43,0.71,0.28,0.71,bundesliga,2023-2024
499,Granit Xhaka,ch SUI,MF,Leverkusen,30,1992,33,32,2821,31.3,3,0,3,3,0,0,5,0,0.1,0.0,0.1,0.1,0.1,bundesliga,2023-2024
500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24,1999,19,16,1453,16.1,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2023-2024
501,Bryan Zaragoza,es ESP,MF,Bayern Munich,21,2001,7,1,183,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
502,Robin Zentner,de GER,GK,Mainz 05,28,1994,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,23,18,1634,18.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
504,Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
506,Simon Zoller,de GER,"FW,MF",Bochum,32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2023-2024
507,Lovro Zvonarek,hr CRO,MF,Bayern Munich,18,2005,5,1,163,1.8,1,0,1,1,0,0,0,0,0.55,0.0,0.55,0.55,0.55,bundesliga,2023-2024
