Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
173,Lucas Höler,de GER,"FW,MF",Freiburg,30,1994,20.7,6,35,19,54.3,1.69,0.92,0.17,0.32,0,1,bundesliga,2024-2025
174,Benedict Hollerbach,de GER,"FW,MF",Union Berlin,23,2001,28.2,9,77,24,31.2,2.73,0.85,0.12,0.38,0,0,bundesliga,2024-2025
175,Lewis Holtby,de GER,MF,Holstein Kiel,33,1990,13.8,0,7,1,14.3,0.51,0.07,0.0,0.0,0,0,bundesliga,2024-2025
176,Gerrit Holtmann,ph PHI,"MF,DF",Bochum,29,1995,12.6,2,31,8,25.8,2.46,0.63,0.06,0.25,0,0,bundesliga,2024-2025
177,Franck Honorat,fr FRA,MF,Gladbach,27,1996,16.0,4,31,9,29.0,1.94,0.56,0.13,0.44,0,0,bundesliga,2024-2025
178,Mathias Honsak,at AUT,"MF,FW",Heidenheim,27,1996,13.1,5,29,10,34.5,2.21,0.76,0.17,0.5,0,0,bundesliga,2024-2025
179,Timo Horn,de GER,GK,Bochum,31,1993,13.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
180,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34,1989,29.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
181,Robin Hranáč,cz CZE,DF,Hoffenheim,24,2000,2.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
182,Hong Hyunseok,kr KOR,MF,Mainz 05,25,1999,5.9,0,5,2,40.0,0.85,0.34,0.0,0.0,0,0,bundesliga,2024-2025
183,Oscar Højlund,dk DEN,MF,Eintracht Frankfurt,19,2005,8.0,1,6,2,33.3,0.75,0.25,0.17,0.5,0,0,bundesliga,2024-2025
184,Arijon Ibrahimović,de GER,MF,Bayern Munich,18,2005,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
185,Andrej Ilic,rs SRB,FW,Union Berlin,24,2000,10.4,7,27,11,40.7,2.59,1.06,0.22,0.55,1,1,bundesliga,2024-2025
186,Jackson Irvine,au AUS,MF,St Pauli,31,1993,29.0,0,41,13,31.7,1.41,0.45,0.0,0.0,0,0,bundesliga,2024-2025
187,Ko Itakura,jp JPN,DF,Gladbach,27,1997,31.0,3,21,7,33.3,0.68,0.23,0.14,0.43,0,0,bundesliga,2024-2025
188,Hiroki Ito,jp JPN,DF,Bayern Munich,25,1999,2.8,1,1,1,100.0,0.36,0.36,1.0,1.0,0,0,bundesliga,2024-2025
189,Marko Ivezić,rs SRB,DF,Holstein Kiel,22,2001,18.4,0,7,0,0.0,0.38,0.0,0.0,,0,0,bundesliga,2024-2025
190,Lee Jae-sung,kr KOR,MF,Mainz 05,31,1992,29.4,7,39,16,41.0,1.32,0.54,0.18,0.44,0,0,bundesliga,2024-2025
191,Kristijan Jakić,hr CRO,MF,Augsburg,27,1997,25.6,0,18,6,33.3,0.7,0.23,0.0,0.0,0,0,bundesliga,2024-2025
192,Luca Jaquez,ch SUI,DF,Stuttgart,21,2003,2.8,0,1,0,0.0,0.36,0.0,0.0,,0,0,bundesliga,2024-2025
193,Dominik Javorček,sk SVK,"MF,DF",Holstein Kiel,21,2002,4.3,0,1,0,0.0,0.23,0.0,0.0,,0,0,bundesliga,2024-2025
194,Finn Jeltsch,de GER,DF,Stuttgart,18,2006,8.7,0,2,0,0.0,0.23,0.0,0.0,,0,0,bundesliga,2024-2025
195,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,26,1997,8.5,0,11,0,0.0,1.3,0.0,0.0,,0,0,bundesliga,2024-2025
196,Moritz Jenz,de GER,DF,Mainz 05,25,1999,17.8,0,10,4,40.0,0.56,0.23,0.0,0.0,0,0,bundesliga,2024-2025
197,Carl Johansson,se SWE,DF,Holstein Kiel,30,1994,6.3,0,1,1,100.0,0.16,0.16,0.0,0.0,0,0,bundesliga,2024-2025
198,Anthony Jung,de GER,DF,Werder Bremen,32,1991,21.1,0,1,0,0.0,0.05,0.0,0.0,,0,0,bundesliga,2024-2025
199,Josip Juranović,hr CRO,"MF,DF",Union Berlin,28,1995,12.9,0,6,2,33.3,0.47,0.16,0.0,0.0,0,0,bundesliga,2024-2025
200,David Jurásek,cz CZE,"DF,MF",Hoffenheim,23,2000,6.9,0,5,2,40.0,0.73,0.29,0.0,0.0,0,0,bundesliga,2024-2025
201,Yusuf Kabadayı,de GER,FW,Augsburg,20,2004,0.8,1,4,1,25.0,5.07,1.27,0.25,1.0,0,0,bundesliga,2024-2025
202,Almugera Kabar,de GER,DF,Dortmund,18,2006,1.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
203,Issa Kaboré,bf BFA,MF,Werder Bremen,23,2001,3.4,0,7,0,0.0,2.05,0.0,0.0,,0,0,bundesliga,2024-2025
204,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,32,1992,17.5,2,14,3,21.4,0.8,0.17,0.14,0.67,0,0,bundesliga,2024-2025
205,Jakub Kamiński,pl POL,"MF,DF",Wolfsburg,22,2002,12.6,0,15,3,20.0,1.19,0.24,0.0,0.0,0,0,bundesliga,2024-2025
206,Kevin Kampl,si SVN,MF,RB Leipzig,33,1990,17.7,1,7,2,28.6,0.4,0.11,0.14,0.5,0,0,bundesliga,2024-2025
207,Harry Kane,eng ENG,FW,Bayern Munich,31,1993,26.5,26,114,54,47.4,4.31,2.04,0.15,0.31,9,9,bundesliga,2024-2025
208,Atakan Karazor,tr TUR,MF,Stuttgart,27,1996,29.1,2,14,7,50.0,0.48,0.24,0.14,0.29,0,0,bundesliga,2024-2025
209,Mikkel Kaufmann,dk DEN,"FW,MF",Heidenheim,23,2001,4.1,0,3,3,100.0,0.73,0.73,0.0,0.0,0,0,bundesliga,2024-2025
210,Yannik Keitel,de GER,MF,Stuttgart,24,2000,3.0,0,5,2,40.0,1.67,0.67,0.0,0.0,0,0,bundesliga,2024-2025
211,Andu Kelati,de GER,MF,Holstein Kiel,21,2002,3.2,1,6,3,50.0,1.87,0.94,0.17,0.33,0,0,bundesliga,2024-2025
212,Thomas Keller,de GER,"MF,DF",Heidenheim,24,1999,1.6,0,1,0,0.0,0.61,0.0,0.0,,0,0,bundesliga,2024-2025
213,Aljoscha Kemlein,de GER,MF,Union Berlin,19,2004,10.2,1,11,3,27.3,1.07,0.29,0.09,0.33,0,0,bundesliga,2024-2025
214,Luca Kerber,de GER,MF,Heidenheim,22,2002,8.7,2,7,5,71.4,0.8,0.57,0.29,0.4,0,0,bundesliga,2024-2025
215,Rani Khedira,de GER,MF,Union Berlin,30,1994,30.3,1,14,1,7.1,0.46,0.03,0.07,1.0,0,0,bundesliga,2024-2025
216,Joshua Kimmich,de GER,MF,Bayern Munich,29,1995,31.6,3,34,10,29.4,1.07,0.32,0.09,0.3,0,0,bundesliga,2024-2025
217,Tim Kleindienst,de GER,FW,Gladbach,28,1995,30.4,16,75,39,52.0,2.47,1.28,0.2,0.38,1,2,bundesliga,2024-2025
218,Lukas Klostermann,de GER,DF,RB Leipzig,28,1996,20.4,1,4,2,50.0,0.2,0.1,0.25,0.5,0,0,bundesliga,2024-2025
219,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,22,2002,17.7,4,30,12,40.0,1.69,0.68,0.13,0.33,0,0,bundesliga,2024-2025
220,Magnus Knudsen,no NOR,MF,Holstein Kiel,23,2001,20.6,0,12,4,33.3,0.58,0.19,0.0,0.0,0,0,bundesliga,2024-2025
221,Gregor Kobel,ch SUI,GK,Dortmund,26,1997,32.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
222,Robin Koch,de GER,DF,Eintracht Frankfurt,28,1996,28.7,3,17,6,35.3,0.59,0.21,0.18,0.5,0,0,bundesliga,2024-2025
223,Derrick Köhn,gh GHA,"MF,DF",Werder Bremen,25,1999,14.9,2,13,4,30.8,0.87,0.27,0.15,0.5,0,0,bundesliga,2024-2025
224,Dominik Kohr,de GER,"DF,MF",Mainz 05,30,1994,25.5,2,13,5,38.5,0.51,0.2,0.15,0.4,0,0,bundesliga,2024-2025
225,Marco Komenda,hr CRO,DF,Holstein Kiel,27,1996,14.5,0,3,0,0.0,0.21,0.0,0.0,,0,0,bundesliga,2024-2025
226,Mert Kömür,de GER,MF,Augsburg,19,2005,7.3,2,13,7,53.8,1.79,0.96,0.15,0.29,0,0,bundesliga,2024-2025
227,Kacper Koscierski,de GER,DF,Bochum,17,2007,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
228,Henri Koudossou,de GER,MF,Augsburg,24,1999,8.3,0,2,0,0.0,0.24,0.0,0.0,,0,0,bundesliga,2024-2025
229,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20,2003,27.4,0,22,3,13.6,0.8,0.11,0.0,0.0,0,0,bundesliga,2024-2025
230,Matej Kovar,cz CZE,GK,Leverkusen,24,2000,5.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
231,Andrej Kramarić,hr CRO,MF,Hoffenheim,33,1991,30.7,11,69,26,37.7,2.24,0.85,0.12,0.31,3,3,bundesliga,2024-2025
232,Frans Krätzig,de GER,"MF,DF",Heidenheim,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,0,0,bundesliga,2024-2025
233,Frans Krätzig,de GER,DF,Stuttgart,21,2003,0.6,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
234,Tom Krauß,de GER,MF,Bochum,23,2001,12.0,0,11,2,18.2,0.92,0.17,0.0,0.0,0,0,bundesliga,2024-2025
235,Rasmus Kristensen,dk DEN,"DF,MF",Eintracht Frankfurt,27,1997,27.9,5,24,8,33.3,0.86,0.29,0.21,0.63,0,0,bundesliga,2024-2025
236,Lukas Kübler,de GER,DF,Freiburg,31,1992,20.5,5,18,11,61.1,0.88,0.54,0.28,0.45,0,0,bundesliga,2024-2025
237,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17,2007,0.0,0,1,0,0.0,30.0,0.0,0.0,,0,0,bundesliga,2024-2025
238,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26,1998,1.9,0,6,1,16.7,3.14,0.52,0.0,0.0,0,0,bundesliga,2024-2025
239,Nediljko Labrović,hr CRO,GK,Augsburg,24,1999,15.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
240,Konrad Laimer,at AUT,DF,Bayern Munich,27,1997,18.9,2,18,6,33.3,0.95,0.32,0.11,0.33,0,0,bundesliga,2024-2025
241,Stefan Lainer,at AUT,DF,Gladbach,31,1992,8.4,1,4,1,25.0,0.48,0.12,0.25,1.0,0,0,bundesliga,2024-2025
242,Hugo Larsson,se SWE,MF,Eintracht Frankfurt,20,2004,26.6,3,21,10,47.6,0.79,0.38,0.14,0.3,0,0,bundesliga,2024-2025
243,Diogo Leite,pt POR,DF,Union Berlin,25,1999,28.3,1,18,8,44.4,0.64,0.28,0.06,0.13,0,0,bundesliga,2024-2025
244,Maxim Leitsch,de GER,DF,Mainz 05,26,1998,7.5,1,6,1,16.7,0.8,0.13,0.17,1.0,0,0,bundesliga,2024-2025
245,Jamie Leweling,de GER,MF,Stuttgart,23,2001,18.5,2,29,16,55.2,1.57,0.87,0.07,0.13,0,0,bundesliga,2024-2025
246,Philipp Lienhart,at AUT,DF,Freiburg,28,1996,30.8,1,8,1,12.5,0.26,0.03,0.13,1.0,0,0,bundesliga,2024-2025
247,Marin Ljubicic,hr CRO,FW,Union Berlin,22,2002,3.1,1,2,1,50.0,0.64,0.32,0.5,1.0,0,0,bundesliga,2024-2025
248,Anthony Losilla,fr FRA,MF,Bochum,38,1986,12.6,0,5,0,0.0,0.4,0.0,0.0,,0,0,bundesliga,2024-2025
249,Yannik Lührs,de GER,DF,Dortmund,20,2003,1.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
250,Castello Lukeba,fr FRA,DF,RB Leipzig,21,2002,17.5,0,4,1,25.0,0.23,0.06,0.0,0.0,0,0,bundesliga,2024-2025
251,Senne Lynen,be BEL,MF,Werder Bremen,25,1999,30.4,0,24,3,12.5,0.79,0.1,0.0,0.0,0,0,bundesliga,2024-2025
252,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,24,1999,21.7,11,51,23,45.1,2.35,1.06,0.18,0.39,2,2,bundesliga,2024-2025
253,Arne Maier,de GER,MF,Augsburg,25,1999,10.4,0,18,6,33.3,1.73,0.58,0.0,0.0,0,0,bundesliga,2024-2025
254,Patrick Mainka,de GER,DF,Heidenheim,29,1994,34.0,1,25,9,36.0,0.74,0.26,0.04,0.11,0,0,bundesliga,2024-2025
255,Lovro Majer,hr CRO,MF,Wolfsburg,26,1998,3.4,2,7,5,71.4,2.07,1.48,0.14,0.2,1,1,bundesliga,2024-2025
256,Jordy Makengo,fr FRA,DF,Freiburg,22,2001,8.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
257,Jarzinho Malanga,de GER,MF,Stuttgart,18,2006,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
258,Julián Malatini,ar ARG,DF,Werder Bremen,23,2001,5.0,1,3,1,33.3,0.59,0.2,0.33,1.0,0,0,bundesliga,2024-2025
259,Donyell Malen,nl NED,MF,Dortmund,25,1999,6.8,3,19,6,31.6,2.79,0.88,0.16,0.5,0,0,bundesliga,2024-2025
260,Lennard Maloney,us USA,"MF,DF",Heidenheim,24,1999,8.4,0,3,0,0.0,0.36,0.0,0.0,,0,0,bundesliga,2024-2025
261,Lennard Maloney,us USA,"DF,MF",Mainz 05,24,1999,0.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
262,Johan Manzambi,ch SUI,MF,Freiburg,18,2005,3.7,2,11,3,27.3,2.96,0.81,0.18,0.67,0,0,bundesliga,2024-2025
263,Omar Marmoush,eg EGY,"FW,MF",Eintracht Frankfurt,25,1999,16.1,15,77,36,46.8,4.79,2.24,0.17,0.36,2,2,bundesliga,2024-2025
264,Giorgos Masouras,gr GRE,FW,Bochum,30,1994,11.7,2,30,15,50.0,2.56,1.28,0.07,0.13,0,0,bundesliga,2024-2025
265,Erhan Mašović,rs SRB,"DF,MF",Bochum,25,1998,10.1,1,7,4,57.1,0.69,0.4,0.14,0.25,0,0,bundesliga,2024-2025
266,Igor Matanovic,hr CRO,FW,Eintracht Frankfurt,21,2003,3.5,1,11,5,45.5,3.17,1.44,0.09,0.2,0,0,bundesliga,2024-2025
267,Chrislain Matsima,fr FRA,DF,Augsburg,22,2002,28.3,1,14,2,14.3,0.49,0.07,0.07,0.5,0,0,bundesliga,2024-2025
268,Jean Mattéo Bahoya,fr FRA,MF,Eintracht Frankfurt,19,2005,10.2,2,10,3,30.0,0.98,0.29,0.2,0.67,0,0,bundesliga,2024-2025
269,Maurides,br BRA,FW,St Pauli,30,1994,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
270,Jakov Medić,hr CRO,DF,Bochum,25,1998,17.8,1,14,3,21.4,0.79,0.17,0.07,0.33,0,0,bundesliga,2024-2025
271,Connor Metcalfe,au AUS,"MF,FW",St Pauli,24,1999,4.0,0,6,3,50.0,1.51,0.75,0.0,0.0,0,0,bundesliga,2024-2025
272,Karol Mets,ee EST,DF,St Pauli,31,1993,10.0,0,3,0,0.0,0.3,0.0,0.0,,0,0,bundesliga,2024-2025
273,Alexander Meyer,de GER,GK,Dortmund,33,1991,2.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
274,Florian Micheler,at AUT,MF,Hoffenheim,19,2005,0.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
275,Enzo Millot,fr FRA,MF,Stuttgart,22,2002,20.5,6,44,19,43.2,2.15,0.93,0.14,0.32,0,1,bundesliga,2024-2025
276,Kim Min-jae,kr KOR,DF,Bayern Munich,27,1996,25.4,2,7,5,71.4,0.28,0.2,0.29,0.4,0,0,bundesliga,2024-2025
277,Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,27,1997,27.4,1,21,4,19.0,0.77,0.15,0.05,0.25,0,0,bundesliga,2024-2025
278,Koji Miyoshi,jp JPN,"MF,FW",Bochum,27,1997,5.2,1,12,5,41.7,2.33,0.97,0.08,0.2,0,0,bundesliga,2024-2025
279,Max Moerstedt,de GER,"FW,MF",Hoffenheim,18,2006,5.0,0,12,4,33.3,2.39,0.8,0.0,0.0,0,0,bundesliga,2024-2025
280,David Mokwa,fr FRA,FW,Hoffenheim,20,2004,0.2,0,2,2,100.0,8.18,8.18,0.0,0.0,0,0,bundesliga,2024-2025
281,Steve Mounié,bj BEN,MF,Augsburg,29,1994,3.9,1,22,8,36.4,5.71,2.07,0.05,0.13,0,0,bundesliga,2024-2025
282,Nordi Mukiele,fr FRA,"DF,MF",Leverkusen,26,1997,10.0,1,7,3,42.9,0.7,0.3,0.14,0.33,0,0,bundesliga,2024-2025
283,Florian Müller,de GER,GK,Freiburg,26,1997,8.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
284,Kevin Müller,de GER,GK,Heidenheim,33,1991,32.7,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
285,Marius Müller,de GER,GK,Wolfsburg,31,1993,5.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
286,Thomas Müller,de GER,"MF,FW",Bayern Munich,34,1989,13.6,1,30,11,36.7,2.2,0.81,0.03,0.09,0,0,bundesliga,2024-2025
287,Jamal Musiala,de GER,MF,Bayern Munich,21,2003,20.0,12,68,32,47.1,3.4,1.6,0.18,0.38,0,0,bundesliga,2024-2025
288,Florent Muslija,xk KVX,"FW,MF",Freiburg,26,1998,1.9,0,3,2,66.7,1.61,1.07,0.0,0.0,0,0,bundesliga,2024-2025
289,Phillipp Mwene,at AUT,MF,Mainz 05,30,1994,29.0,1,21,5,23.8,0.72,0.17,0.05,0.2,0,0,bundesliga,2024-2025
290,Joakim Mæhle,dk DEN,"DF,MF",Wolfsburg,27,1997,24.3,3,18,7,38.9,0.74,0.29,0.17,0.43,0,0,bundesliga,2024-2025
291,Nathan N'Goumou,cm CMR,MF,Gladbach,24,2000,9.2,2,24,13,54.2,2.61,1.41,0.08,0.15,0,0,bundesliga,2024-2025
292,Stanley N'Soki,fr FRA,DF,Hoffenheim,25,1999,14.5,0,3,1,33.3,0.21,0.07,0.0,0.0,0,0,bundesliga,2024-2025
293,Nikolas Nartey,dk DEN,MF,Stuttgart,24,2000,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
294,Paul Nebel,de GER,MF,Mainz 05,21,2002,26.1,10,44,18,40.9,1.69,0.69,0.23,0.56,0,0,bundesliga,2024-2025
295,Kosta Nedeljković,rs SRB,"DF,MF",RB Leipzig,18,2005,5.3,0,4,0,0.0,0.75,0.0,0.0,,0,0,bundesliga,2024-2025
296,Ivan Nekić,hr CRO,DF,Holstein Kiel,23,2000,0.8,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
297,David Nemeth,at AUT,DF,St Pauli,23,2001,23.7,0,5,1,20.0,0.21,0.04,0.0,0.0,0,0,bundesliga,2024-2025
298,Luca Netz,de GER,DF,Gladbach,21,2003,10.8,0,3,0,0.0,0.28,0.0,0.0,,0,0,bundesliga,2024-2025
299,Manuel Neuer,de GER,GK,Bayern Munich,38,1986,22.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
300,Florian Neuhaus,de GER,MF,Gladbach,27,1997,4.2,0,9,3,33.3,2.12,0.71,0.0,0.0,0,0,bundesliga,2024-2025
301,Moritz Nicolas,de GER,GK,Gladbach,26,1997,18.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
302,Julian Niehues,de GER,MF,Heidenheim,23,2001,1.7,0,2,1,50.0,1.17,0.58,0.0,0.0,0,0,bundesliga,2024-2025
303,Justin Njinmah,de GER,"FW,MF",Werder Bremen,23,2000,10.6,3,31,7,22.6,2.93,0.66,0.1,0.43,0,0,bundesliga,2024-2025
304,Niels Nkounkou,fr FRA,"MF,DF",Eintracht Frankfurt,23,2000,4.2,0,4,0,0.0,0.94,0.0,0.0,,0,0,bundesliga,2024-2025
305,Felix Nmecha,de GER,MF,Dortmund,23,2000,16.8,4,18,6,33.3,1.07,0.36,0.22,0.67,0,0,bundesliga,2024-2025
306,Lukas Nmecha,de GER,FW,Wolfsburg,25,1998,5.2,3,20,9,45.0,3.85,1.73,0.15,0.33,0,0,bundesliga,2024-2025
307,Arnaud Nordin,fr FRA,"FW,MF",Mainz 05,26,1998,0.9,0,1,0,0.0,1.13,0.0,0.0,,0,0,bundesliga,2024-2025
308,Alexander Nübel,de GER,GK,Stuttgart,27,1996,34.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
309,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,19,2005,17.3,3,24,7,29.2,1.39,0.4,0.13,0.43,0,0,bundesliga,2024-2025
310,David Odogu,de GER,DF,Wolfsburg,18,2006,2.2,0,2,0,0.0,0.92,0.0,0.0,,0,0,bundesliga,2024-2025
311,Tim Oermann,de GER,DF,Bochum,20,2003,24.6,0,9,0,0.0,0.37,0.0,0.0,,0,0,bundesliga,2024-2025
312,Ifechukwu Ogbus,ch SUI,DF,Freiburg,18,2005,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
313,Finn Ole Becker,de GER,MF,Hoffenheim,24,2000,7.4,0,4,2,50.0,0.54,0.27,0.0,0.0,0,0,bundesliga,2024-2025
314,Michael Olise,fr FRA,MF,Bayern Munich,22,2001,25.9,12,86,36,41.9,3.32,1.39,0.14,0.33,0,0,bundesliga,2024-2025
315,Jonas Omlin,ch SUI,GK,Gladbach,30,1994,10.9,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
316,Karim Onisiwo,at AUT,MF,Mainz 05,32,1992,1.2,0,3,0,0.0,2.45,0.0,0.0,,0,0,bundesliga,2024-2025
317,Frank Onyeka,ng NGA,MF,Augsburg,26,1998,28.7,0,24,6,25.0,0.84,0.21,0.0,0.0,0,0,bundesliga,2024-2025
318,Loïs Openda,be BEL,FW,RB Leipzig,24,2000,27.3,9,78,33,42.3,2.86,1.21,0.12,0.27,0,1,bundesliga,2024-2025
319,Gift Orban,ng NGA,FW,Hoffenheim,22,2002,7.6,4,11,4,36.4,1.44,0.52,0.36,1.0,0,0,bundesliga,2024-2025
320,Willi Orban,hu HUN,DF,RB Leipzig,31,1992,24.7,5,22,7,31.8,0.89,0.28,0.23,0.71,0,0,bundesliga,2024-2025
321,Ivan Ordets,ua UKR,DF,Bochum,32,1992,20.7,0,11,0,0.0,0.53,0.0,0.0,,0,0,bundesliga,2024-2025
322,Patrick Osterhage,de GER,MF,Freiburg,24,2000,25.2,1,21,3,14.3,0.83,0.12,0.05,0.33,0,0,bundesliga,2024-2025
323,Assan Ouedraogo,de GER,MF,RB Leipzig,18,2006,0.6,0,1,0,0.0,1.8,0.0,0.0,,0,0,bundesliga,2024-2025
324,Salih Özcan,tr TUR,MF,Wolfsburg,26,1998,3.9,0,2,0,0.0,0.51,0.0,0.0,,0,0,bundesliga,2024-2025
325,Salih Özcan,tr TUR,MF,Dortmund,26,1998,4.3,0,4,0,0.0,0.92,0.0,0.0,,0,0,bundesliga,2024-2025
326,Exequiel Palacios,ar ARG,MF,Leverkusen,25,1998,12.8,1,13,9,69.2,1.01,0.7,0.08,0.11,0,0,bundesliga,2024-2025
327,João Palhinha,pt POR,MF,Bayern Munich,29,1995,7.5,0,10,3,30.0,1.34,0.4,0.0,0.0,0,0,bundesliga,2024-2025
328,Mats Pannewig,de GER,MF,Bochum,19,2004,3.0,0,9,3,33.3,3.03,1.01,0.0,0.0,0,0,bundesliga,2024-2025
329,Kevin Paredes,us USA,MF,Wolfsburg,21,2003,1.4,0,4,0,0.0,2.93,0.0,0.0,,0,0,bundesliga,2024-2025
330,Felix Passlack,de GER,"MF,DF",Bochum,26,1998,25.9,1,26,6,23.1,1.0,0.23,0.04,0.17,0,0,bundesliga,2024-2025
331,Aleksandar Pavlovic,de GER,MF,Bayern Munich,20,2004,16.1,1,9,4,44.4,0.56,0.25,0.11,0.25,0,0,bundesliga,2024-2025
332,Mads Pedersen,dk DEN,DF,Augsburg,27,1996,2.6,0,2,0,0.0,0.77,0.0,0.0,,0,0,bundesliga,2024-2025
333,Jordan Pefok,us USA,FW,Union Berlin,28,1996,10.1,0,23,8,34.8,2.28,0.79,0.0,0.0,0,0,bundesliga,2024-2025
334,Daniel Peretz,il ISR,GK,Bayern Munich,24,2000,3.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
335,Noah Pesch,hr CRO,FW,Gladbach,19,2005,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
336,Luca Philipp,de GER,GK,Hoffenheim,23,2000,6.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
337,Maximilian Philipp,de GER,"FW,MF",Freiburg,30,1994,0.2,0,1,0,0.0,5.29,0.0,0.0,,0,0,bundesliga,2024-2025
338,Benedikt Pichler,at AUT,FW,Holstein Kiel,27,1997,8.7,1,20,9,45.0,2.29,1.03,0.05,0.11,0,0,bundesliga,2024-2025
339,Amos Pieper,de GER,DF,Werder Bremen,26,1998,16.6,0,7,1,14.3,0.42,0.06,0.0,0.0,0,0,bundesliga,2024-2025
340,Marvin Pieringer,de GER,FW,Heidenheim,24,1999,24.5,7,60,20,33.3,2.45,0.82,0.07,0.2,3,3,bundesliga,2024-2025
341,Alassane Pléa,fr FRA,MF,Gladbach,31,1993,21.1,11,42,14,33.3,1.99,0.66,0.24,0.71,1,1,bundesliga,2024-2025
342,Finn Porath,de GER,MF,Holstein Kiel,27,1997,21.9,2,29,12,41.4,1.32,0.55,0.07,0.17,0,0,bundesliga,2024-2025
343,Yussuf Poulsen,dk DEN,"MF,FW",RB Leipzig,30,1994,4.2,2,14,7,50.0,3.33,1.67,0.14,0.29,0,0,bundesliga,2024-2025
344,Alexander Prass,at AUT,"MF,DF",Hoffenheim,23,2001,17.4,0,12,1,8.3,0.69,0.06,0.0,0.0,0,0,bundesliga,2024-2025
345,David Preu,de GER,MF,Union Berlin,19,2004,1.3,0,2,0,0.0,1.49,0.0,0.0,,0,0,bundesliga,2024-2025
346,Grischa Prömel,de GER,MF,Hoffenheim,29,1995,1.9,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
347,Ivan Prtajin,hr CRO,FW,Union Berlin,28,1996,1.8,0,8,2,25.0,4.47,1.12,0.0,0.0,0,0,bundesliga,2024-2025
348,Tymoteusz Puchacz,pl POL,MF,Holstein Kiel,25,1999,4.4,0,4,1,25.0,0.91,0.23,0.0,0.0,0,0,bundesliga,2024-2025
349,Leopold Querfeld,at AUT,DF,Union Berlin,20,2003,19.4,2,16,4,25.0,0.82,0.21,0.13,0.5,0,0,bundesliga,2024-2025
350,Grant Ranos,am ARM,FW,Gladbach,21,2003,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2024-2025
351,David Raum,de GER,"MF,DF",RB Leipzig,26,1998,19.8,1,9,4,44.4,0.45,0.2,0.11,0.25,0,0,bundesliga,2024-2025
352,Rocco Reitz,de GER,MF,Gladbach,22,2002,20.3,2,23,7,30.4,1.13,0.34,0.09,0.29,0,0,bundesliga,2024-2025
353,Nicolai Remberg,de GER,MF,Holstein Kiel,24,2000,26.9,0,24,3,12.5,0.89,0.11,0.0,0.0,0,0,bundesliga,2024-2025
354,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,26,1997,19.8,1,29,5,17.2,1.46,0.25,0.03,0.2,0,0,bundesliga,2024-2025
